match_id,player_index,champion,subteamId,kills,deaths,assists,kda,goldEarned,champLevel,totalDamageDealtToChampions,totalDamageTaken,totalHeal,damageSelfMitigated,teamDamagePercentage,damageTakenOnTeamPercentage,abilityUses,skillshotsHit,skillshotsDodged,augments,gameDuration
NA1_5424397135,12,Samira,6,3,7,2,0.71,9500,15,23564,19764,2461,16749,0.11411863110922271,0.09988877948761807,106,7,23,"[195, 175, 80]",1524
NA1_5424397135,13,Nasus,3,6,6,3,1.5,7700,21,38097,36711,14185,46197,0.18450479944904305,0.18553752709872834,195,0,3,"[96, 24, 206]",1524
NA1_5424397135,14,Renekton,3,4,8,5,1.12,7750,14,25538,25182,7205,55565,0.1236802898483005,0.127273093220889,215,0,8,"[58, 82, 214]",1524
NA1_5424397135,15,FiddleSticks,8,8,11,1,0.82,9550,15,40975,32837,9750,22487,0.19844184972386414,0.16596043472391006,187,0,13,"[48, 92, 138]",1524
NA1_5424397135,16,Gnar,6,2,6,3,0.83,9250,15,24957,21830,4955,19309,0.1208675320660857,0.11033216379692909,70,12,29,"[54, 84, 51]",1524
NA1_5424378356,1,Fiora,7,21,2,3,12.0,21050,18,128443,56595,24189,134078,0.2688186396079529,0.12905701680424794,478,16,184,"[154, 223, 19, 2]",1599
NA1_5424378356,2,Rumble,5,3,11,5,0.73,7950,14,28313,26942,2569,25125,0.12567269213112991,0.0966561027837019,159,4,60,"[84, 133, 48]",1599
NA1_5424378356,3,Malzahar,8,9,10,7,1.6,18600,18,59377,40109,10716,24100,0.12427092306453108,0.09146231570320057,221,51,126,"[211, 50, 135, 92]",1599
NA1_5424378356,4,AurelionSol,1,6,9,4,1.11,13872,17,38085,37019,2367,29624,0.16904455667584484,0.13280902657892724,195,9,41,"[65, 38, 135, 13]",1599
NA1_5424378356,5,Karma,1,6,6,6,2.0,12502,17,18430,40128,23244,47404,0.0818055199232447,0.14396085800807754,309,27,62,"[238, 215, 30, 118]",1599
NA1_5424378356,6,Syndra,6,8,6,4,2.0,12510,16,32768,27458,6092,13171,0.14544620454237742,0.09850740753124679,353,4,581,"[98, 30]",1599
NA1_5424378356,7,Lillia,3,6,9,3,1.0,10268,17,28498,52408,23871,25763,0.12649378367426758,0.18801457343868516,258,16,44,"[67, 16, 195, 20]",1599
NA1_5424378356,8,Fiora,3,4,8,6,1.25,10564,17,39427,43363,20427,59382,0.1750018764215226,0.1555669427575793,323,6,28,"[92, 231, 19, 238]",1599
NA1_5424378356,9,Mel,5,5,9,2,0.78,7774,14,17482,22130,1115,15789,0.07759825257779746,0.07939299116064939,194,58,148,"[113, 180, 86]",1599
NA1_5424378356,10,Malphite,6,4,10,8,1.2,10828,16,22290,29293,1856,33641,0.09893711405381551,0.10509209774113269,254,0,130,"[103, 72, 166]",1599
NA1_5424378356,11,Yorick,8,10,6,9,3.17,18750,18,48373,102526,16967,104079,0.10124125793694128,0.2337959882376137,276,6,144,"[152, 104, 41, 64]",1599
NA1_5424378356,12,Thresh,4,6,11,5,1.0,17274,18,20546,102462,12634,191202,0.0430006993425624,0.23365015347067158,196,15,86,"[152, 313, 18, 23]",1599
